sex herdyear abattoir classifier herd age ageQuadrat yearsaison breedcomb prodsystem calfcull controlcull ageVK slaughterCategory branding cccn ccco ccan ccas ccao ccvn ccvo cwcn cwco cwan cwas cwao cwvn cwvo cfcn cfco cfan cfas cfao cfvn cfvo cacn caco caan caas caao cavn cavo Effekt_HeterosisSumHet Effekt_RekombinationSumRec
1 16 3 61 6 436 190096 3 37 5 0 0 0 MT 8 0 0 0 7 0 0 0 0 0 0 3.27 0 0 0 0 0 0 3 0 0 0 0 0 0 4.36 0 0 0 2 3
1 16 3 61 6 436 190096 3 37 5 0 0 0 MT 8 0 0 0 7 0 0 0 0 0 0 3.15 0 0 0 0 0 0 2 0 0 0 0 0 0 4.36 0 0 0 2 3
1 16 5 56 6 480 230400 2 5 4 0 0 0 MT 3 0 0 0 7 0 0 0 0 0 0 3.29 0 0 0 0 0 0 3 0 0 0 0 0 0 4.80 0 0 0 6 3
1 25 4 23 8 369 136161 3 19 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.17 0 0 0 0 0 0 3 0 0 0 0 0 0 3.69 0 0 6 2
1 10 1 12 5 135 18225 1 1 1 0 0 0 KV conventional 0 1 0 0 0 0 0 0 1.09 0 0 0 0 0 0 2 0 0 0 0 0 0 1.35 0 0 0 0 0 2 2
1 26 2 2 46 145 21025 1 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.24 0 0 0 0 0 0 3 0 0 0 0 0 0 1.45 0 0 0 0 0 2 2
1 26 2 2 46 143 20449 1 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.21 0 0 0 0 0 0 3 0 0 0 0 0 0 1.43 0 0 0 0 0 2 2
3 217 3 27 216 305 93025 3 2 2 0 0 0 RG 2 0 0 6 0 0 0 0 0 0 2.27 0 0 0 0 0 0 4 0 0 0 0 0 0 3.05 0 0 0 0 4 4
2 193 3 21 216 316 99856 1 5 2 0 0 0 OB 2 0 0 7 0 0 0 0 0 0 2.64 0 0 0 0 0 0 3 0 0 0 0 0 0 3.16 0 0 0 0 6 2
3 193 3 27 216 295 87025 1 5 2 0 0 0 RG 2 0 0 6 0 0 0 0 0 0 2.26 0 0 0 0 0 0 3 0 0 0 0 0 0 2.95 0 0 0 0 6 2
2 193 3 21 216 299 89401 1 5 2 0 0 0 OB 2 0 0 7 0 0 0 0 0 0 2.68 0 0 0 0 0 0 3 0 0 0 0 0 0 2.99 0 0 0 0 6 2
2 193 3 21 216 316 99856 1 5 2 0 0 0 OB 2 0 0 6 0 0 0 0 0 0 2.12 0 0 0 0 0 0 2 0 0 0 0 0 0 3.16 0 0 0 0 6 2
2 193 3 21 216 307 94249 1 5 2 0 0 0 OB 2 0 0 6 0 0 0 0 0 0 2.21 0 0 0 0 0 0 2 0 0 0 0 0 0 3.07 0 0 0 0 6 2
3 193 3 27 216 340 115600 2 12 2 0 0 0 RG 2 0 0 6 0 0 0 0 0 0 2.23 0 0 0 0 0 0 3 0 0 0 0 0 0 3.40 0 0 0 0 2 2
2 193 3 21 216 300 90000 2 5 2 0 0 0 OB 2 0 0 7 0 0 0 0 0 0 2.45 0 0 0 0 0 0 3 0 0 0 0 0 0 3.00 0 0 0 0 6 2
1 75 3 17 44 138 19044 1 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.35 0 0 0 0 0 0 3 0 0 0 0 0 0 1.38 0 0 0 0 0 2 3
1 91 4 17 66 144 20736 4 11 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.29 0 0 0 0 0 0 3 0 0 0 0 0 0 1.44 0 0 0 0 0 3 4
1 21 4 17 11 172 29584 4 9 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.24 0 0 0 0 0 0 2 0 0 0 0 0 0 1.72 0 0 0 0 0 2 3
3 112 5 9 186 173 29929 1 15 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.20 0 0 0 0 0 0 3 0 0 0 0 0 0 1.73 0 0 0 0 0 6 3
1 21 4 13 21 371 137641 4 12 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 2.77 0 0 0 0 0 0 3 0 0 0 0 0 0 3.71 0 0 2 2
1 16 2 2 6 479 229441 2 15 1 0 0 0 OB conventional 0 0 0 0 6 0 0 0 0 0 0 2.86 0 0 0 0 0 0 3 0 0 0 0 0 0 4.79 0 0 6 3
3 157 1 12 3 133 17689 4 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.20 0 0 0 0 0 0 4 0 0 0 0 0 0 1.33 0 0 0 0 0 6 2
1 157 1 12 3 127 16129 4 3 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.11 0 0 0 0 0 0 3 0 0 0 0 0 0 1.27 0 0 0 0 0 6 2
3 157 1 3 3 122 14884 3 3 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.14 0 0 0 0 0 0 4 0 0 0 0 0 0 1.22 0 0 0 0 0 6 2
3 157 1 3 3 113 12769 3 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.08 0 0 0 0 0 0 3 0 0 0 0 0 0 1.13 0 0 0 0 0 6 2
3 103 1 12 3 114 12996 4 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 0.99 0 0 0 0 0 0 3 0 0 0 0 0 0 1.14 0 0 0 0 0 6 2
1 103 1 1 3 160 25600 4 9 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 0.95 0 0 0 0 0 0 1 0 0 0 0 0 0 1.60 0 0 0 0 0 2 2
3 103 2 25 3 127 16129 4 23 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.08 0 0 0 0 0 0 3 0 0 0 0 0 0 1.27 0 0 0 0 0 6 2
3 103 1 3 3 146 21316 1 28 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.17 0 0 0 0 0 0 3 0 0 0 0 0 0 1.46 0 0 0 0 0 6 2
3 103 1 3 3 149 22201 1 3 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.03 0 0 0 0 0 0 2 0 0 0 0 0 0 1.49 0 0 0 0 0 6 2
3 103 1 3 3 158 24964 1 3 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 0.92 0 0 0 0 0 0 2 0 0 0 0 0 0 1.58 0 0 0 0 0 6 2
3 103 1 1 3 155 24025 1 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.30 0 0 0 0 0 0 3 0 0 0 0 0 0 1.55 0 0 0 0 0 6 2
3 103 1 1 3 149 22201 1 3 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.30 0 0 0 0 0 0 3 0 0 0 0 0 0 1.49 0 0 0 0 0 6 3
1 103 1 19 3 151 22801 1 3 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.41 0 0 0 0 0 0 2 0 0 0 0 0 0 1.51 0 0 0 0 0 6 2
1 103 1 25 3 112 12544 1 3 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.31 0 0 0 0 0 0 1 0 0 0 0 0 0 1.12 0 0 0 0 0 6 2
3 103 1 19 3 147 21609 2 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.28 0 0 0 0 0 0 3 0 0 0 0 0 0 1.47 0 0 0 0 0 6 3
3 103 1 19 3 111 12321 3 23 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.23 0 0 0 0 0 0 3 0 0 0 0 0 0 1.11 0 0 0 0 0 6 3
1 103 1 12 3 124 15376 4 23 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.32 0 0 0 0 0 0 3 0 0 0 0 0 0 1.24 0 0 0 0 0 6 2
1 25 1 3 29 425 180625 1 35 1 0 0 0 MT conventional 0 0 0 0 4 0 0 0 0 0 0 3.11 0 0 0 0 0 0 3 0 0 0 0 0 0 4.25 0 0 6 2
1 16 4 24 21 416 173056 4 10 1 0 0 0 MT conventional 0 0 0 0 4 0 0 0 0 0 0 2.98 0 0 0 0 0 0 3 0 0 0 0 0 0 4.16 0 0 3 5
1 25 4 13 8 416 173056 3 7 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.03 0 0 0 0 0 0 3 0 0 0 0 0 0 4.16 0 0 6 4
1 20 4 6 101 448 200704 1 19 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.27 0 0 0 0 0 0 3 0 0 0 0 0 0 4.48 0 0 6 2
1 65 1 1 50 439 192721 2 35 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.37 0 0 0 0 0 0 1 0 0 0 0 0 0 4.39 0 0 6 1
1 39 1 12 26 372 138384 3 7 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 2.99 0 0 0 0 0 0 3 0 0 0 0 0 0 3.72 0 0 6 3
1 21 5 7 11 170 28900 4 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.05 0 0 0 0 0 0 2 0 0 0 0 0 0 1.70 0 0 0 0 0 2 2
1 136 3 6 66 127 16129 2 12 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.07 0 0 0 0 0 0 2 0 0 0 0 0 0 1.27 0 0 0 0 0 2 2
1 91 4 17 66 151 22801 4 12 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.20 0 0 0 0 0 0 3 0 0 0 0 0 0 1.51 0 0 0 0 0 1 1
1 21 4 24 11 169 28561 4 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.23 0 0 0 0 0 0 2 0 0 0 0 0 0 1.69 0 0 0 0 0 2 2
3 1 3 5 1 159 25281 1 21 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 0.91 0 0 0 0 0 0 3 0 0 0 0 0 0 1.59 0 0 0 0 0 6 2
1 116 6 5 91 174 30276 3 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.20 0 0 0 0 0 0 2 0 0 0 0 0 0 1.74 0 0 0 0 0 2 2
1 116 6 5 91 174 30276 3 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.28 0 0 0 0 0 0 3 0 0 0 0 0 0 1.74 0 0 0 0 0 2 2
1 26 6 5 46 123 15129 1 11 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.23 0 0 0 0 0 0 3 0 0 0 0 0 0 1.23 0 0 0 0 0 5 4
1 1 3 5 1 157 24649 1 10 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 0.94 0 0 0 0 0 0 2 0 0 0 0 0 0 1.57 0 0 0 0 0 3 5
1 1 3 20 1 146 21316 1 10 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.22 0 0 0 0 0 0 3 0 0 0 0 0 0 1.46 0 0 0 0 0 3 5
1 7 4 23 5 135 18225 4 19 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.30 0 0 0 0 0 0 3 0 0 0 0 0 0 1.35 0 0 0 0 0 6 2
1 13 1 12 29 381 145161 4 23 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.19 0 0 0 0 0 0 4 0 0 0 0 0 0 3.81 0 0 6 2
1 192 1 1 81 139 19321 1 9 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.49 0 0 0 0 0 0 3 0 0 0 0 0 0 1.39 0 0 0 0 0 2 3
1 192 6 1 81 135 18225 1 9 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.36 0 0 0 0 0 0 3 0 0 0 0 0 0 1.35 0 0 0 0 0 4 4
1 192 1 1 81 134 17956 1 9 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.32 0 0 0 0 0 0 2 0 0 0 0 0 0 1.34 0 0 0 0 0 3 4
1 192 1 1 81 147 21609 1 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.30 0 0 0 0 0 0 3 0 0 0 0 0 0 1.47 0 0 0 0 0 2 3
1 192 1 1 81 126 15876 1 33 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.57 0 0 0 0 0 0 3 0 0 0 0 0 0 1.26 0 0 0 0 0 6 4
3 192 1 1 81 125 15625 1 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.23 0 0 0 0 0 0 3 0 0 0 0 0 0 1.25 0 0 0 0 0 6 4
1 65 6 5 50 321 103041 3 12 1 0 0 0 MT conventional 0 0 0 0 2 0 0 0 0 0 0 1.77 0 0 0 0 0 0 1 0 0 0 0 0 0 3.21 0 0 2 2
3 146 4 23 108 542 293764 2 19 1 0 0 0 RG conventional 0 0 0 0 5 0 0 0 0 0 0 2.48 0 0 0 0 0 0 3 0 0 0 0 0 0 5.42 0 0 6 2
1 21 5 9 11 168 28224 2 32 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.38 0 0 0 0 0 0 3 0 0 0 0 0 0 1.68 0 0 0 0 0 4 5
1 108 2 3 9 439 192721 3 9 1 0 0 0 MT conventional 0 0 0 0 4 0 0 0 0 0 0 3.13 0 0 0 0 0 0 3 0 0 0 0 0 0 4.39 0 0 2 2
3 37 3 26 128 197 38809 1 3 3 0 0 0 KV 1 6 0 0 0 0 0 0 1.40 0 0 0 0 0 0 3 0 0 0 0 0 0 1.97 0 0 0 0 0 0 6 2
1 34 1 12 30 347 120409 3 13 1 0 0 0 MT conventional 0 0 0 0 5 0 0 0 0 0 0 2.85 0 0 0 0 0 0 3 0 0 0 0 0 0 3.47 0 0 6 2
1 115 2 1 27 142 20164 2 23 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.31 0 0 0 0 0 0 3 0 0 0 0 0 0 1.42 0 0 0 0 0 6 2
1 115 2 1 27 125 15625 2 19 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.31 0 0 0 0 0 0 3 0 0 0 0 0 0 1.25 0 0 0 0 0 6 2
1 159 2 7 27 153 23409 2 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.29 0 0 0 0 0 0 3 0 0 0 0 0 0 1.53 0 0 0 0 0 2 2
1 159 2 7 27 133 17689 1 19 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.37 0 0 0 0 0 0 3 0 0 0 0 0 0 1.33 0 0 0 0 0 6 1
1 159 2 3 27 154 23716 2 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.08 0 0 0 0 0 0 2 0 0 0 0 0 0 1.54 0 0 0 0 0 2 2
3 159 2 1 27 126 15876 1 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.30 0 0 0 0 0 0 3 0 0 0 0 0 0 1.26 0 0 0 0 0 6 2
3 159 2 3 27 134 17956 2 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.20 0 0 0 0 0 0 3 0 0 0 0 0 0 1.34 0 0 0 0 0 6 2
1 159 2 3 27 131 17161 2 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 0.97 0 0 0 0 0 0 2 0 0 0 0 0 0 1.31 0 0 0 0 0 2 2
1 159 2 3 27 118 13924 2 19 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.19 0 0 0 0 0 0 3 0 0 0 0 0 0 1.18 0 0 0 0 0 6 1
3 159 1 12 27 116 13456 3 23 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.16 0 0 0 0 0 0 4 0 0 0 0 0 0 1.16 0 0 0 0 0 6 2
1 159 1 12 27 116 13456 3 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.18 0 0 0 0 0 0 3 0 0 0 0 0 0 1.16 0 0 0 0 0 2 2
3 115 2 1 27 140 19600 4 3 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.31 0 0 0 0 0 0 3 0 0 0 0 0 0 1.40 0 0 0 0 0 6 2
1 115 2 1 27 132 17424 4 23 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.32 0 0 0 0 0 0 3 0 0 0 0 0 0 1.32 0 0 0 0 0 6 2
3 115 2 1 27 130 16900 4 3 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.29 0 0 0 0 0 0 3 0 0 0 0 0 0 1.30 0 0 0 0 0 6 3
3 115 1 3 27 138 19044 4 19 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.37 0 0 0 0 0 0 4 0 0 0 0 0 0 1.38 0 0 0 0 0 6 2
1 115 2 19 27 134 17956 1 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.27 0 0 0 0 0 0 3 0 0 0 0 0 0 1.34 0 0 0 0 0 2 2
1 115 2 2 27 154 23716 1 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.18 0 0 0 0 0 0 3 0 0 0 0 0 0 1.54 0 0 0 0 0 2 2
3 84 2 2 64 153 23409 4 3 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.31 0 0 0 0 0 0 3 0 0 0 0 0 0 1.53 0 0 0 0 0 6 2
1 35 1 1 63 357 127449 2 3 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.05 0 0 0 0 0 0 3 0 0 0 0 0 0 3.57 0 0 6 2
1 35 1 1 63 407 165649 2 3 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 3.01 0 0 0 0 0 0 3 0 0 0 0 0 0 4.07 0 0 6 2
1 9 5 15 5 126 15876 2 27 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.29 0 0 0 0 0 0 3 0 0 0 0 0 0 1.26 0 0 0 0 0 4 4
1 65 3 10 44 135 18225 1 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.24 0 0 0 0 0 0 2 0 0 0 0 0 0 1.35 0 0 0 0 0 2 3
3 1 3 5 1 144 20736 4 25 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.25 0 0 0 0 0 0 3 0 0 0 0 0 0 1.44 0 0 0 0 0 6 2
1 16 4 6 21 369 136161 1 19 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.02 0 0 0 0 0 0 3 0 0 0 0 0 0 3.69 0 0 6 2
3 146 4 23 108 545 297025 2 3 1 0 0 0 RG conventional 0 0 0 0 7 0 0 0 0 0 0 2.62 0 0 0 0 0 0 3 0 0 0 0 0 0 5.45 0 0 6 2
1 21 4 13 21 380 144400 4 12 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 2.88 0 0 0 0 0 0 3 0 0 0 0 0 0 3.80 0 0 1 1
1 10 1 3 5 161 25921 2 32 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.08 0 0 0 0 0 0 3 0 0 0 0 0 0 1.61 0 0 0 0 0 3 4
1 36 6 3 46 179 32041 3 10 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.15 0 0 0 0 0 0 3 0 0 0 0 0 0 1.79 0 0 0 0 0 4 6
1 9 1 3 5 155 24025 1 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 0.97 0 0 0 0 0 0 1 0 0 0 0 0 0 1.55 0 0 0 0 0 2 3
1 26 2 2 46 153 23409 1 32 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.14 0 0 0 0 0 0 3 0 0 0 0 0 0 1.53 0 0 0 0 0 3 4
1 108 4 13 131 132 17424 4 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.34 0 0 0 0 0 0 3 0 0 0 0 0 0 1.32 0 0 0 0 0 2 2
1 11 6 9 18 166 27556 4 1 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.36 0 0 0 0 0 0 3 0 0 0 0 0 0 1.66 0 0 0 0 0 2 2
1 46 6 9 18 128 16384 3 1 1 0 0 0 KV conventional 0 1 0 0 0 0 0 0 0.86 0 0 0 0 0 0 2 0 0 0 0 0 0 1.28 0 0 0 0 0 2 2
3 21 5 7 11 178 31684 4 19 1 0 0 0 KV conventional 0 6 0 0 0 0 0 0 1.37 0 0 0 0 0 0 3 0 0 0 0 0 0 1.78 0 0 0 0 0 6 2
1 16 4 33 21 366 133956 2 12 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.10 0 0 0 0 0 0 3 0 0 0 0 0 0 3.66 0 0 1 1
1 50 3 24 44 163 26569 3 9 1 0 0 0 KV conventional 0 3 0 0 0 0 0 0 1.28 0 0 0 0 0 0 3 0 0 0 0 0 0 1.63 0 0 0 0 0 2 2
1 75 3 17 44 140 19600 1 9 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.32 0 0 0 0 0 0 2 0 0 0 0 0 0 1.40 0 0 0 0 0 2 3
1 37 3 66 16 333 110889 4 3 1 0 0 0 MT conventional 0 0 0 0 6 0 0 0 0 0 0 2.66 0 0 0 0 0 0 3 0 0 0 0 0 0 3.33 0 0 6 2
1 16 5 56 6 439 192721 4 37 4 0 0 0 MT 3 0 0 0 6 0 0 0 0 0 0 3.40 0 0 0 0 0 0 4 0 0 0 0 0 0 4.39 0 0 0 3 4
1 16 3 61 6 433 187489 4 31 5 0 0 0 MT 8 0 0 0 7 0 0 0 0 0 0 2.94 0 0 0 0 0 0 3 0 0 0 0 0 0 4.33 0 0 0 4 4
1 53 3 30 72 414 171396 2 33 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.28 0 0 0 0 0 0 3 0 0 0 0 0 0 4.14 0 0 6 2
1 6 1 3 39 154 23716 2 9 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.53 0 0 0 0 0 0 3 0 0 0 0 0 0 1.54 0 0 0 0 0 2 3
1 1 1 12 1 130 16900 4 19 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.25 0 0 0 0 0 0 3 0 0 0 0 0 0 1.30 0 0 0 0 0 6 2
1 9 1 1 17 137 18769 4 1 1 0 0 0 KV conventional 0 4 0 0 0 0 0 0 1.22 0 0 0 0 0 0 3 0 0 0 0 0 0 1.37 0 0 0 0 0 2 2
1 16 4 13 21 381 145161 3 9 1 0 0 0 MT conventional 0 0 0 0 4 0 0 0 0 0 0 2.81 0 0 0 0 0 0 3 0 0 0 0 0 0 3.81 0 0 2 3
1 27 1 12 19 500 250000 1 1 1 0 0 0 MT conventional 0 0 0 0 3 0 0 0 0 0 0 2.95 0 0 0 0 0 0 2 0 0 0 0 0 0 5.00 0 0 2 3
1 88 4 35 134 386 148996 2 35 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.16 0 0 0 0 0 0 3 0 0 0 0 0 0 3.86 0 0 6 2
1 88 4 35 134 409 167281 3 35 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.47 0 0 0 0 0 0 3 0 0 0 0 0 0 4.09 0 0 6 2
3 6 1 1 19 399 159201 2 28 1 0 0 0 RG conventional 0 0 0 0 6 0 0 0 0 0 0 2.42 0 0 0 0 0 0 4 0 0 0 0 0 0 3.99 0 0 6 2
1 6 1 3 39 136 18496 2 19 1 0 0 0 KV conventional 0 5 0 0 0 0 0 0 1.21 0 0 0 0 0 0 2 0 0 0 0 0 0 1.36 0 0 0 0 0 6 4
1 21 4 17 11 173 29929 4 1 1 0 0 0 KV conventional 0 2 0 0 0 0 0 0 1.28 0 0 0 0 0 0 2 0 0 0 0 0 0 1.73 0 0 0 0 0 2 3
1 2 4 33 8 379 143641 3 14 1 0 0 0 MT conventional 0 0 0 0 7 0 0 0 0 0 0 3.08 0 0 0 0 0 0 2 0 0 0 0 0 0 3.79 0 0 6 3
3 172 3 26 170 112 12544 1 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.38 0 0 0 0 0 0 2 0 0 0 0 0 0 1.12 0 0 0 0 0 0 6 1
3 172 3 59 170 139 19321 1 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.28 0 0 0 0 0 0 3 0 0 0 0 0 0 1.39 0 0 0 0 0 0 6 1
3 172 3 17 170 146 21316 1 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.34 0 0 0 0 0 0 3 0 0 0 0 0 0 1.46 0 0 0 0 0 0 6 1
2 172 3 59 170 112 12544 1 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.42 0 0 0 0 0 0 3 0 0 0 0 0 0 1.12 0 0 0 0 0 0 6 1
2 172 3 59 170 111 12321 4 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.39 0 0 0 0 0 0 3 0 0 0 0 0 0 1.11 0 0 0 0 0 0 6 1
2 172 3 59 170 168 28224 4 16 3 0 0 0 KV 1 5 0 0 0 0 0 0 1.17 0 0 0 0 0 0 3 0 0 0 0 0 0 1.68 0 0 0 0 0 0 1 1
3 172 3 59 170 168 28224 4 16 3 0 0 0 KV 1 5 0 0 0 0 0 0 1.14 0 0 0 0 0 0 3 0 0 0 0 0 0 1.68 0 0 0 0 0 0 1 1
2 172 3 59 170 126 15876 4 17 3 0 0 0 KV 1 6 0 0 0 0 0 0 1.36 0 0 0 0 0 0 3 0 0 0 0 0 0 1.26 0 0 0 0 0 0 6 1
3 194 3 17 170 146 21316 4 5 1 0 0 0 KV conventional 0 7 0 0 0 0 0 0 1.29 0 0 0 0 0 0 3 0 0 0 0 0 0 1.46 0 0 0 0 0 6 2
2 194 3 59 170 178 31684 1 16 3 0 0 0 KV 1 5 0 0 0 0 0 0 1.19 0 0 0 0 0 0 3 0 0 0 0 0 0 1.78 0 0 0 0 0 0 1 1
2 194 3 59 170 160 25600 1 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.36 0 0 0 0 0 0 3 0 0 0 0 0 0 1.60 0 0 0 0 0 0 6 2
2 194 3 59 170 150 22500 1 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.35 0 0 0 0 0 0 3 0 0 0 0 0 0 1.50 0 0 0 0 0 0 6 2
3 194 3 59 170 172 29584 1 17 3 0 0 0 KV 1 6 0 0 0 0 0 0 1.26 0 0 0 0 0 0 3 0 0 0 0 0 0 1.72 0 0 0 0 0 0 6 2
3 194 3 59 170 179 32041 1 17 3 0 0 0 KV 1 5 0 0 0 0 0 0 1.25 0 0 0 0 0 0 3 0 0 0 0 0 0 1.79 0 0 0 0 0 0 6 2
2 194 3 59 170 145 21025 1 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.30 0 0 0 0 0 0 3 0 0 0 0 0 0 1.45 0 0 0 0 0 0 6 2
2 194 3 59 170 163 26569 1 17 3 0 0 0 KV 1 6 0 0 0 0 0 0 1.32 0 0 0 0 0 0 2 0 0 0 0 0 0 1.63 0 0 0 0 0 0 6 2
2 194 3 59 170 177 31329 1 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.34 0 0 0 0 0 0 3 0 0 0 0 0 0 1.77 0 0 0 0 0 0 6 2
2 194 3 59 170 155 24025 1 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.31 0 0 0 0 0 0 2 0 0 0 0 0 0 1.55 0 0 0 0 0 0 6 2
2 194 3 59 170 161 25921 1 17 3 0 0 0 KV 1 6 0 0 0 0 0 0 1.31 0 0 0 0 0 0 3 0 0 0 0 0 0 1.61 0 0 0 0 0 0 6 2
3 194 3 59 170 183 33489 1 17 3 0 0 0 KV 1 6 0 0 0 0 0 0 1.29 0 0 0 0 0 0 3 0 0 0 0 0 0 1.83 0 0 0 0 0 0 6 2
2 194 3 59 170 160 25600 1 17 3 0 0 0 KV 1 7 0 0 0 0 0 0 1.37 0 0 0 0 0 0 2 0 0 0 0 0 0 1.60 0 0 0 0 0 0 6 2
2 194 3 59 170 153 23409 1 17 3 0 0 0 KV 1 6 0 0 0 0 0 0 1.33 0 0 0 0 0 0 2 0 0 0 0 0 0 1.53 0 0 0 0 0 0 6 2
